title,state,wiki_link,imdb_link,imdb_id
The Answer Man,Pennsylvania,https://en.wikipedia.org/wiki/The_Answer_Man_(film),https://www.imdb.com/title/tt1187041/,tt1187041
Bel-Air,Pennsylvania,https://en.wikipedia.org/wiki/Bel-Air_(film),https://www.imdb.com/title/tt10367668/,tt10367668
Big Fan,Pennsylvania,https://en.wikipedia.org/wiki/Big_Fan,https://www.imdb.com/title/tt1228953/,tt1228953
Birdy,Pennsylvania,https://en.wikipedia.org/wiki/Birdy_(film),https://www.imdb.com/title/tt0086969/,tt0086969
Brotherly Love,Pennsylvania,https://en.wikipedia.org/wiki/Brotherly_Love_(2015_film),https://www.imdb.com/title/tt3262990/,tt3262990
Carmen: A Hip Hopera,Pennsylvania,https://en.wikipedia.org/wiki/Carmen:_A_Hip_Hopera,https://www.imdb.com/title/tt0274415/,tt0274415
Changing the Game,Pennsylvania,https://en.wikipedia.org/wiki/Changing_the_Game_(film),https://www.imdb.com/title/tt1569931/,tt1569931
Chuck,Pennsylvania,https://en.wikipedia.org/wiki/Chuck_(film),https://www.imdb.com/title/tt1610525/,tt1610525
Clark: A Gonzomentary,Pennsylvania,https://en.wikipedia.org/wiki/Clark:_A_Gonzomentary,https://www.imdb.com/title/tt2374892/,tt2374892
Clean and Sober,Pennsylvania,https://en.wikipedia.org/wiki/Clean_and_Sober,https://www.imdb.com/title/tt0094884/,tt0094884
Concrete Cowboy,Pennsylvania,https://en.wikipedia.org/wiki/Concrete_Cowboy,https://www.imdb.com/title/tt8846176/,tt8846176
Confessions of a Dangerous Mind,Pennsylvania,https://en.wikipedia.org/wiki/Confessions_of_a_Dangerous_Mind_(film),https://www.imdb.com/title/tt0270288/,tt0270288
Creed,Pennsylvania,https://en.wikipedia.org/wiki/Creed_(film),https://www.imdb.com/title/tt3076658/,tt3076658
Creed II,Pennsylvania,https://en.wikipedia.org/wiki/Creed_II,https://www.imdb.com/title/tt6343314/,tt6343314
Dare,Pennsylvania,https://en.wikipedia.org/wiki/Dare_(film),https://www.imdb.com/title/tt1241316/,tt1241316
David and Lisa,Pennsylvania,https://en.wikipedia.org/wiki/David_and_Lisa,https://www.imdb.com/title/tt0055892/,tt0055892
Devil,Pennsylvania,https://en.wikipedia.org/wiki/Devil_(2010_film),https://www.imdb.com/title/tt1314655/,tt1314655
Downtown,Pennsylvania,https://en.wikipedia.org/wiki/Downtown_(film),https://www.imdb.com/title/tt0099460/,tt0099460
Fallen,Pennsylvania,https://en.wikipedia.org/wiki/Fallen_(1998_film),https://www.imdb.com/title/tt0119099/,tt0119099
Fighting Back,Pennsylvania,https://en.wikipedia.org/wiki/Fighting_Back_(1982_American_film),https://www.imdb.com/title/tt0083936/,tt0083936
Final Shot: The Hank Gathers Story,Pennsylvania,https://en.wikipedia.org/wiki/Final_Shot:_The_Hank_Gathers_Story,https://www.imdb.com/title/tt0104270/,tt0104270
From the Terrace,Pennsylvania,https://en.wikipedia.org/wiki/From_the_Terrace,https://www.imdb.com/title/tt0053841/,tt0053841
Full-Court Miracle,Pennsylvania,https://en.wikipedia.org/wiki/Full-Court_Miracle,https://www.imdb.com/title/tt0382142/,tt0382142
Gia,Pennsylvania,https://en.wikipedia.org/wiki/Gia,https://www.imdb.com/title/tt0123865/,tt0123865
Glass,Pennsylvania,https://en.wikipedia.org/wiki/Glass_(2019_film),https://www.imdb.com/title/tt6823368/,tt6823368
God's Pocket,Pennsylvania,https://en.wikipedia.org/wiki/God%27s_Pocket,https://www.imdb.com/title/tt2920808/,tt2920808
The Greening of Whitney Brown,Pennsylvania,https://en.wikipedia.org/wiki/The_Greening_of_Whitney_Brown,https://www.imdb.com/title/tt1507564/,tt1507564
The Happening,Pennsylvania,https://en.wikipedia.org/wiki/The_Happening_(2008_film),https://www.imdb.com/title/tt0949731/,tt0949731
The Happiest Millionaire,Pennsylvania,https://en.wikipedia.org/wiki/The_Happiest_Millionaire,https://www.imdb.com/title/tt0061749/,tt0061749
"Happy Birthday, Gemini",Pennsylvania,"https://en.wikipedia.org/wiki/Happy_Birthday,_Gemini",https://www.imdb.com/title/tt0080837/,tt0080837
Harriet,Pennsylvania,https://en.wikipedia.org/wiki/Harriet_(film),https://www.imdb.com/title/tt4648786/,tt4648786
Her Only Child,Pennsylvania,https://en.wikipedia.org/wiki/Her_Only_Child,https://www.imdb.com/title/tt1109616/,tt1109616
The Husband She Met Online,Pennsylvania,https://en.wikipedia.org/wiki/The_Husband_She_Met_Online,https://www.imdb.com/title/tt3006756/,tt3006756
Hustle,Pennsylvania,https://en.wikipedia.org/wiki/Hustle_(upcoming_film),https://www.imdb.com/title/tt8009428/,tt8009428
The In Crowd,Pennsylvania,https://en.wikipedia.org/wiki/The_In_Crowd_(1988_film),https://www.imdb.com/title/tt0095362/,tt0095362
In Her Shoes,Pennsylvania,https://en.wikipedia.org/wiki/In_Her_Shoes_(film),https://www.imdb.com/title/tt0388125/,tt0388125
In the Shadow of the Moon,Pennsylvania,https://en.wikipedia.org/wiki/In_the_Shadow_of_the_Moon_(2019_film),https://www.imdb.com/title/tt8110640/,tt8110640
Inside Game,Pennsylvania,https://en.wikipedia.org/wiki/Inside_Game,https://www.imdb.com/title/tt8591260/,tt8591260
Inventing the Abbotts,Pennsylvania,https://en.wikipedia.org/wiki/Inventing_the_Abbotts,https://www.imdb.com/title/tt0119381/,tt0119381
Invincible,Pennsylvania,https://en.wikipedia.org/wiki/Invincible_(2006_film),https://www.imdb.com/title/tt0445990/,tt0445990
The Irishman,Pennsylvania,https://en.wikipedia.org/wiki/The_Irishman,https://www.imdb.com/title/tt1302006/,tt1302006
The Italian Job,Pennsylvania,https://en.wikipedia.org/wiki/The_Italian_Job_(2003_film),https://www.imdb.com/title/tt0317740/,tt0317740
Just Wright,Pennsylvania,https://en.wikipedia.org/wiki/Just_Wright,https://www.imdb.com/title/tt1407061/,tt1407061
A Kiss Before Dying,Pennsylvania,https://en.wikipedia.org/wiki/A_Kiss_Before_Dying_(1991_film),https://www.imdb.com/title/tt0102220/,tt0102220
Kitty Foyle,Pennsylvania,https://en.wikipedia.org/wiki/Kitty_Foyle_(film),https://www.imdb.com/title/tt0032671/,tt0032671
Lady in the Water,Pennsylvania,https://en.wikipedia.org/wiki/Lady_in_the_Water,https://www.imdb.com/title/tt0452637/,tt0452637
The Last Detail,Pennsylvania,https://en.wikipedia.org/wiki/The_Last_Detail,https://www.imdb.com/title/tt0070290/,tt0070290
Law Abiding Citizen,Pennsylvania,https://en.wikipedia.org/wiki/Law_Abiding_Citizen,https://www.imdb.com/title/tt1197624/,tt1197624
Love Hurts,Pennsylvania,https://en.wikipedia.org/wiki/Love_Hurts_(1990_film),https://www.imdb.com/title/tt0102341/,tt0102341
Mannequin,Pennsylvania,https://en.wikipedia.org/wiki/Mannequin_(1987_film),https://www.imdb.com/title/tt0093493/,tt0093493
Mannequin Two: On the Move,Pennsylvania,https://en.wikipedia.org/wiki/Mannequin_Two:_On_the_Move,https://www.imdb.com/title/tt0102395/,tt0102395
Marnie,Pennsylvania,https://en.wikipedia.org/wiki/Marnie_(film),https://www.imdb.com/title/tt0058329/,tt0058329
Maximum Risk,Pennsylvania,https://en.wikipedia.org/wiki/Maximum_Risk,https://www.imdb.com/title/tt0117011/,tt0117011
McCanick,Pennsylvania,https://en.wikipedia.org/wiki/McCanick,https://www.imdb.com/title/tt2295564/,tt2295564
Money for Nothing,Pennsylvania,https://en.wikipedia.org/wiki/Money_for_Nothing_(1993_film),https://www.imdb.com/title/tt0107594/,tt0107594
My Architect,Pennsylvania,https://en.wikipedia.org/wiki/My_Architect,https://www.imdb.com/title/tt0373175/,tt0373175
Neighbor,Pennsylvania,https://en.wikipedia.org/wiki/Neighbor_(2009_film),https://www.imdb.com/title/tt1362103/,tt1362103
Next Day Air,Pennsylvania,https://en.wikipedia.org/wiki/Next_Day_Air,https://www.imdb.com/title/tt1097013/,tt1097013
Night Catches Us,Pennsylvania,https://en.wikipedia.org/wiki/Night_Catches_Us,https://www.imdb.com/title/tt0775543/,tt0775543
A Nutcracker Christmas,Pennsylvania,https://en.wikipedia.org/wiki/A_Nutcracker_Christmas,https://www.imdb.com/title/tt6132948/,tt6132948
The Old Maid,Pennsylvania,https://en.wikipedia.org/wiki/The_Old_Maid_(1939_film),https://www.imdb.com/title/tt0031750/,tt0031750
The Philadelphia Story,Pennsylvania,https://en.wikipedia.org/wiki/The_Philadelphia_Story_(1959_film),https://www.imdb.com/title/tt0247616/,tt0247616
The Philadelphia Story,Pennsylvania,https://en.wikipedia.org/wiki/The_Philadelphia_Story_(film),https://www.imdb.com/title/tt0032904/,tt0032904
Pride,Pennsylvania,https://en.wikipedia.org/wiki/Pride_(2007_film),https://www.imdb.com/title/tt0475355/,tt0475355
Renegades,Pennsylvania,https://en.wikipedia.org/wiki/Renegades_(1989_film),https://www.imdb.com/title/tt0098188/,tt0098188
Rocky Balboa,Pennsylvania,https://en.wikipedia.org/wiki/Rocky_Balboa_(film),https://www.imdb.com/title/tt0479143/,tt0479143
Rocky II,Pennsylvania,https://en.wikipedia.org/wiki/Rocky_II,https://www.imdb.com/title/tt0079817/,tt0079817
Rocky III,Pennsylvania,https://en.wikipedia.org/wiki/Rocky_III,https://www.imdb.com/title/tt0084602/,tt0084602
Rocky IV,Pennsylvania,https://en.wikipedia.org/wiki/Rocky_IV,https://www.imdb.com/title/tt0089927/,tt0089927
Rocky V,Pennsylvania,https://en.wikipedia.org/wiki/Rocky_V,https://www.imdb.com/title/tt0100507/,tt0100507
Shadowboxer,Pennsylvania,https://en.wikipedia.org/wiki/Shadowboxer,https://www.imdb.com/title/tt0396857/,tt0396857
Shazam!,Pennsylvania,https://en.wikipedia.org/wiki/Shazam!_(film),https://www.imdb.com/title/tt0448115/,tt0448115
Shooter,Pennsylvania,https://en.wikipedia.org/wiki/Shooter_(2007_film),https://www.imdb.com/title/tt0822854/,tt0822854
Silver Linings Playbook,Pennsylvania,https://en.wikipedia.org/wiki/Silver_Linings_Playbook,https://www.imdb.com/title/tt1045658/,tt1045658
The Sixth Sense,Pennsylvania,https://en.wikipedia.org/wiki/The_Sixth_Sense,https://www.imdb.com/title/tt0167404/,tt0167404
The Sound of Philadelphia,Pennsylvania,https://en.wikipedia.org/wiki/The_Sound_of_Philadelphia_(film),https://www.imdb.com/title/tt8368294/,tt8368294
Split,Pennsylvania,https://en.wikipedia.org/wiki/Split_(2016_American_film),https://www.imdb.com/title/tt4972582/,tt4972582
State Property,Pennsylvania,https://en.wikipedia.org/wiki/State_Property_(film),https://www.imdb.com/title/tt0301893/,tt0301893
State Property 2,Pennsylvania,https://en.wikipedia.org/wiki/State_Property_2,https://www.imdb.com/title/tt0403537/,tt0403537
Stealing Home,Pennsylvania,https://en.wikipedia.org/wiki/Stealing_Home,https://www.imdb.com/title/tt0096171/,tt0096171
That Midnight Kiss,Pennsylvania,https://en.wikipedia.org/wiki/That_Midnight_Kiss,https://www.imdb.com/title/tt0041956/,tt0041956
The Thin Blue Lie,Pennsylvania,https://en.wikipedia.org/wiki/The_Thin_Blue_Lie,https://www.imdb.com/title/tt0223384/,tt0223384
Trading Places,Pennsylvania,https://en.wikipedia.org/wiki/Trading_Places,https://www.imdb.com/title/tt0086465/,tt0086465
Train Ride,Pennsylvania,https://en.wikipedia.org/wiki/Train_Ride,https://www.imdb.com/title/tt0161003/,tt0161003
Transformers: Revenge of the Fallen,Pennsylvania,https://en.wikipedia.org/wiki/Transformers:_Revenge_of_the_Fallen,https://www.imdb.com/title/tt1055369/,tt1055369
Twin Peaks: Fire Walk with Me,Pennsylvania,https://en.wikipedia.org/wiki/Twin_Peaks:_Fire_Walk_with_Me,https://www.imdb.com/title/tt0105665/,tt0105665
Twin Peaks: The Missing Pieces,Pennsylvania,https://en.wikipedia.org/wiki/Twin_Peaks:_The_Missing_Pieces,https://www.imdb.com/title/tt5334704/,tt5334704
Two Bits,Pennsylvania,https://en.wikipedia.org/wiki/Two_Bits,https://www.imdb.com/title/tt0114753/,tt0114753
Unbreakable,Pennsylvania,https://en.wikipedia.org/wiki/Unbreakable_(film),https://www.imdb.com/title/tt0217869/,tt0217869
Uncut Gems,Pennsylvania,https://en.wikipedia.org/wiki/Uncut_Gems,https://www.imdb.com/title/tt5727208/,tt5727208
Up Close and Personal,Pennsylvania,https://en.wikipedia.org/wiki/Up_Close_and_Personal_(film),https://www.imdb.com/title/tt0118055/,tt0118055
The War of the Roses,Pennsylvania,https://en.wikipedia.org/wiki/The_War_of_the_Roses_(film),https://www.imdb.com/title/tt0098621/,tt0098621
The Watermelon Woman,Pennsylvania,https://en.wikipedia.org/wiki/The_Watermelon_Woman,https://www.imdb.com/title/tt0118125/,tt0118125
Winter Kills,Pennsylvania,https://en.wikipedia.org/wiki/Winter_Kills_(film),https://www.imdb.com/title/tt0080139/,tt0080139
World War Z,Pennsylvania,https://en.wikipedia.org/wiki/World_War_Z_(film),https://www.imdb.com/title/tt0816711/,tt0816711
Worth Winning,Pennsylvania,https://en.wikipedia.org/wiki/Worth_Winning,https://www.imdb.com/title/tt0098678/,tt0098678
The Young Philadelphians,Pennsylvania,https://en.wikipedia.org/wiki/The_Young_Philadelphians,https://www.imdb.com/title/tt0053462/,tt0053462
Black and White and Dead All Over,Pennsylvania,https://en.wikipedia.org/wiki/Black_and_White_and_Dead_All_Over,https://www.imdb.com/title/tt3005776/,tt3005776
Broad Street Bullies,Pennsylvania,https://en.wikipedia.org/wiki/Broad_Street_Bullies_(film),https://www.imdb.com/title/tt1922562/,tt1922562
Echoes from a Ghost Minyan,Pennsylvania,https://en.wikipedia.org/wiki/Echoes_from_a_Ghost_Minyan,https://www.imdb.com/title/tt0303949/,tt0303949
Girls Like Us,Pennsylvania,https://en.wikipedia.org/wiki/Girls_Like_Us,https://www.imdb.com/title/tt0116415/,tt0116415
High School,Pennsylvania,https://en.wikipedia.org/wiki/High_School_(1968_film),https://www.imdb.com/title/tt0064429/,tt0064429
I Am a Promise: The Children of Stanton Elementary School,Pennsylvania,https://en.wikipedia.org/wiki/I_Am_a_Promise:_The_Children_of_Stanton_Elementary_School,https://www.imdb.com/title/tt0107177/,tt0107177
In a Dream,Pennsylvania,https://en.wikipedia.org/wiki/In_a_Dream_(film),https://www.imdb.com/title/tt1185251/,tt1185251
Let the Fire Burn,Pennsylvania,https://en.wikipedia.org/wiki/Let_the_Fire_Burn,https://www.imdb.com/title/tt2119463/,tt2119463
Made in America,Pennsylvania,https://en.wikipedia.org/wiki/Made_in_America_(2013_film),https://www.imdb.com/title/tt2366572/,tt2366572
A Place to Live,Pennsylvania,https://en.wikipedia.org/wiki/A_Place_to_Live,https://www.imdb.com/title/tt1847530/,tt1847530
Pressure Cooker,Pennsylvania,https://en.wikipedia.org/wiki/Pressure_Cooker_(2008_film),https://www.imdb.com/title/tt1185833/,tt1185833
The Shame of a City,Pennsylvania,https://en.wikipedia.org/wiki/The_Shame_of_a_City,https://www.imdb.com/title/tt0956309/,tt0956309
Rocky Marciano,Pennsylvania,https://en.wikipedia.org/wiki/Rocky_Marciano,https://www.imdb.com/title/tt0183718/,tt0183718
Rocky VI,Pennsylvania,https://en.wikipedia.org/wiki/Rocky_VI_(1986_film),https://www.imdb.com/title/tt0091865/,tt0091865
Chuck Wepner,Pennsylvania,https://en.wikipedia.org/wiki/Chuck_Wepner,https://www.imdb.com/name/nm0921200/,://www.imdb.com/name/nm0921200
40 Years of Rocky,Pennsylvania,https://en.wikipedia.org/wiki/40_Years_of_Rocky,https://www.imdb.com/title/tt6099284/,tt6099284
Bill Conti,Pennsylvania,https://en.wikipedia.org/wiki/Bill_Conti,https://www.imdb.com/name/nm0006015/,://www.imdb.com/name/nm0006015
Vince DiCola,Pennsylvania,https://en.wikipedia.org/wiki/Vince_DiCola,https://www.imdb.com/name/nm0225746/,://www.imdb.com/name/nm0225746
Alan Menken,Pennsylvania,https://en.wikipedia.org/wiki/Alan_Menken,https://www.imdb.com/name/nm0579678/,://www.imdb.com/name/nm0579678
Creed: Rise to Glory,Pennsylvania,https://en.wikipedia.org/wiki/Creed:_Rise_to_Glory,https://www.imdb.com/title/tt8878456/,tt8878456
41,Rhode Island,https://en.wikipedia.org/wiki/41_(2007_film),https://www.imdb.com/title/tt1053792/,tt1053792
The Affairs of Susan,Rhode Island,https://en.wikipedia.org/wiki/The_Affairs_of_Susan,https://www.imdb.com/title/tt0037498/,tt0037498
Bleed for This,Rhode Island,https://en.wikipedia.org/wiki/Bleed_for_This,https://www.imdb.com/title/tt1620935/,tt1620935
The Call of Cthulhu,Rhode Island,https://en.wikipedia.org/wiki/The_Call_of_Cthulhu_(film),https://www.imdb.com/title/tt0478988/,tt0478988
Cheaper by the Dozen,Rhode Island,https://en.wikipedia.org/wiki/Cheaper_by_the_Dozen_(1950_film),https://www.imdb.com/title/tt0042327/,tt0042327
The Conjuring,Rhode Island,https://en.wikipedia.org/wiki/The_Conjuring,https://www.imdb.com/title/tt1457767/,tt1457767
Conviction,Rhode Island,https://en.wikipedia.org/wiki/Conviction_(2010_film),https://www.imdb.com/title/tt1244754/,tt1244754
Curse of Chucky,Rhode Island,https://en.wikipedia.org/wiki/Curse_of_Chucky,https://www.imdb.com/title/tt2230358/,tt2230358
Dan in Real Life,Rhode Island,https://en.wikipedia.org/wiki/Dan_in_Real_Life,https://www.imdb.com/title/tt0480242/,tt0480242
Don't Be Afraid of the Dark,Rhode Island,https://en.wikipedia.org/wiki/Don%27t_Be_Afraid_of_the_Dark_(2010_film),https://www.imdb.com/title/tt1270761/,tt1270761
Dumb and Dumber,Rhode Island,https://en.wikipedia.org/wiki/Dumb_and_Dumber,https://www.imdb.com/title/tt0109686/,tt0109686
Dumb and Dumberer: When Harry Met Lloyd,Rhode Island,https://en.wikipedia.org/wiki/Dumb_and_Dumberer:_When_Harry_Met_Lloyd,https://www.imdb.com/title/tt0329028/,tt0329028
Evening,Rhode Island,https://en.wikipedia.org/wiki/Evening_(film),https://www.imdb.com/title/tt0765447/,tt0765447
Exeter,Rhode Island,https://en.wikipedia.org/wiki/Exeter_(film),https://www.imdb.com/title/tt1945044/,tt1945044
Federal Hill,Rhode Island,https://en.wikipedia.org/wiki/Federal_Hill_(film),https://www.imdb.com/title/tt0109785/,tt0109785
Hachi: A Dog's Tale,Rhode Island,https://en.wikipedia.org/wiki/Hachi:_A_Dog%27s_Tale,https://www.imdb.com/title/tt1028532/,tt1028532
Hall Pass,Rhode Island,https://en.wikipedia.org/wiki/Hall_Pass,https://www.imdb.com/title/tt0480687/,tt0480687
Happy Endings?,Rhode Island,https://en.wikipedia.org/wiki/Happy_Endings%3F,https://www.imdb.com/title/tt1455623/,tt1455623
Hard Luck,Rhode Island,https://en.wikipedia.org/wiki/Hard_Luck,https://www.imdb.com/title/tt0489070/,tt0489070
High Society,Rhode Island,https://en.wikipedia.org/wiki/High_Society_(1956_film),https://www.imdb.com/title/tt0049314/,tt0049314
Jazz on a Summer's Day,Rhode Island,https://en.wikipedia.org/wiki/Jazz_on_a_Summer%27s_Day,https://www.imdb.com/title/tt0052942/,tt0052942
Kiss the Bride,Rhode Island,https://en.wikipedia.org/wiki/Kiss_the_Bride_(2002_film),https://www.imdb.com/title/tt0296711/,tt0296711
The Last Shot,Rhode Island,https://en.wikipedia.org/wiki/The_Last_Shot,https://www.imdb.com/title/tt0357054/,tt0357054
Leaves of Grass,Rhode Island,https://en.wikipedia.org/wiki/Leaves_of_Grass_(film),https://www.imdb.com/title/tt1151359/,tt1151359
Lemonade Mouth,Rhode Island,https://en.wikipedia.org/wiki/Lemonade_Mouth_(film),https://www.imdb.com/title/tt1648204/,tt1648204
"Me, Myself & Irene",Rhode Island,"https://en.wikipedia.org/wiki/Me,_Myself_%26_Irene",https://www.imdb.com/title/tt0183505/,tt0183505
The Mills of Power,Rhode Island,https://en.wikipedia.org/wiki/The_Mills_of_Power,https://www.imdb.com/title/tt0096276/,tt0096276
Mr. North,Rhode Island,https://en.wikipedia.org/wiki/Mr._North,https://www.imdb.com/title/tt0095665/,tt0095665
Ms. Scrooge,Rhode Island,https://en.wikipedia.org/wiki/Ms._Scrooge,https://www.imdb.com/title/tt0130883/,tt0130883
November Christmas,Rhode Island,https://en.wikipedia.org/wiki/November_Christmas,https://www.imdb.com/title/tt1708658/,tt1708658
Osmosis Jones,Rhode Island,https://en.wikipedia.org/wiki/Osmosis_Jones,https://www.imdb.com/title/tt0181739/,tt0181739
Other People's Money,Rhode Island,https://en.wikipedia.org/wiki/Other_People%27s_Money,https://www.imdb.com/title/tt0102609/,tt0102609
Outside Providence,Rhode Island,https://en.wikipedia.org/wiki/Outside_Providence_(film),https://www.imdb.com/title/tt0125971/,tt0125971
Pawtucket Rising,Rhode Island,https://en.wikipedia.org/wiki/Pawtucket_Rising,https://www.imdb.com/title/tt1375550/,tt1375550
The Resurrected,Rhode Island,https://en.wikipedia.org/wiki/The_Resurrected,https://www.imdb.com/title/tt0105242/,tt0105242
Reversal of Fortune,Rhode Island,https://en.wikipedia.org/wiki/Reversal_of_Fortune,https://www.imdb.com/title/tt0100486/,tt0100486
Safe Men,Rhode Island,https://en.wikipedia.org/wiki/Safe_Men,https://www.imdb.com/title/tt0120813/,tt0120813
A Season for Miracles,Rhode Island,https://en.wikipedia.org/wiki/A_Season_for_Miracles,https://www.imdb.com/title/tt0226418/,tt0226418
The Secret Heart,Rhode Island,https://en.wikipedia.org/wiki/The_Secret_Heart,https://www.imdb.com/title/tt0038916/,tt0038916
The Sisterhood of the Traveling Pants 2,Rhode Island,https://en.wikipedia.org/wiki/The_Sisterhood_of_the_Traveling_Pants_2,https://www.imdb.com/title/tt1018785/,tt1018785
Stewie Griffin: The Untold Story,Rhode Island,https://en.wikipedia.org/wiki/Stewie_Griffin:_The_Untold_Story,https://www.imdb.com/title/tt0385690/,tt0385690
Tenebrae,Rhode Island,https://en.wikipedia.org/wiki/Tenebrae_(film),https://www.imdb.com/title/tt0084777/,tt0084777
There's Something About Mary,Rhode Island,https://en.wikipedia.org/wiki/There%27s_Something_About_Mary,https://www.imdb.com/title/tt0129387/,tt0129387
A Wake in Providence,Rhode Island,https://en.wikipedia.org/wiki/A_Wake_in_Providence,https://www.imdb.com/title/tt0192766/,tt0192766
The Witches of Eastwick,Rhode Island,https://en.wikipedia.org/wiki/The_Witches_of_Eastwick_(film),https://www.imdb.com/title/tt0094332/,tt0094332
Abraham Lincoln: Vampire Hunter,South Carolina,https://en.wikipedia.org/wiki/Abraham_Lincoln:_Vampire_Hunter,https://www.imdb.com/title/tt1611224/,tt1611224
The Afflicted,South Carolina,https://en.wikipedia.org/wiki/The_Afflicted_(film),https://www.imdb.com/title/tt1566637/,tt1566637
Asylum,South Carolina,https://en.wikipedia.org/wiki/Asylum_(2008_film),https://www.imdb.com/title/tt0804443/,tt0804443
Bastard Out of Carolina,South Carolina,https://en.wikipedia.org/wiki/Bastard_Out_of_Carolina_(film),https://www.imdb.com/title/tt0115633/,tt0115633
The Beach House,South Carolina,https://en.wikipedia.org/wiki/The_Beach_House_(2018_film),https://www.imdb.com/title/tt7598968/,tt7598968
Beautiful Creatures,South Carolina,https://en.wikipedia.org/wiki/Beautiful_Creatures_(2013_film),https://www.imdb.com/title/tt1559547/,tt1559547
The Big Chill,South Carolina,https://en.wikipedia.org/wiki/The_Big_Chill_(film),https://www.imdb.com/title/tt0085244/,tt0085244
The Birth of a Nation,South Carolina,https://en.wikipedia.org/wiki/The_Birth_of_a_Nation,https://www.imdb.com/title/tt0004972/,tt0004972
Brother Future,South Carolina,https://en.wikipedia.org/wiki/Brother_Future,https://www.imdb.com/title/tt0264441/,tt0264441
Christmas in Conway,South Carolina,https://en.wikipedia.org/wiki/Christmas_in_Conway,https://www.imdb.com/title/tt3072182/,tt3072182
Conrack,South Carolina,https://en.wikipedia.org/wiki/Conrack,https://www.imdb.com/title/tt0071358/,tt0071358
D.A.R.Y.L.,South Carolina,https://en.wikipedia.org/wiki/D.A.R.Y.L.,https://www.imdb.com/title/tt0088979/,tt0088979
Days of Thunder,South Carolina,https://en.wikipedia.org/wiki/Days_of_Thunder,https://www.imdb.com/title/tt0099371/,tt0099371
Doc Hollywood,South Carolina,https://en.wikipedia.org/wiki/Doc_Hollywood,https://www.imdb.com/title/tt0101745/,tt0101745
Fireball 500,South Carolina,https://en.wikipedia.org/wiki/Fireball_500,https://www.imdb.com/title/tt0060415/,tt0060415
Full Metal Jacket,South Carolina,https://en.wikipedia.org/wiki/Full_Metal_Jacket,https://www.imdb.com/title/tt0093058/,tt0093058
G.I. Joe: Retaliation,South Carolina,https://en.wikipedia.org/wiki/G.I._Joe:_Retaliation,https://www.imdb.com/title/tt1583421/,tt1583421
Glory,South Carolina,https://en.wikipedia.org/wiki/Glory_(1989_film),https://www.imdb.com/title/tt0097441/,tt0097441
Gospel Hill,South Carolina,https://en.wikipedia.org/wiki/Gospel_Hill,https://www.imdb.com/title/tt0810880/,tt0810880
The Great Santini,South Carolina,https://en.wikipedia.org/wiki/The_Great_Santini,https://www.imdb.com/title/tt0079239/,tt0079239
Hacksaw Ridge,South Carolina,https://en.wikipedia.org/wiki/Hacksaw_Ridge,https://www.imdb.com/title/tt2119532/,tt2119532
Harriet,South Carolina,https://en.wikipedia.org/wiki/Harriet_(film),https://www.imdb.com/title/tt4648786/,tt4648786
Kaleidoscope,South Carolina,https://en.wikipedia.org/wiki/Kaleidoscope_(1990_film),https://www.imdb.com/title/tt0099915/,tt0099915
Little Red Wagon,South Carolina,https://en.wikipedia.org/wiki/Little_Red_Wagon,https://www.imdb.com/title/tt1614430/,tt1614430
Magic Mike XXL,South Carolina,https://en.wikipedia.org/wiki/Magic_Mike_XXL,https://www.imdb.com/title/tt2268016/,tt2268016
The Marine,South Carolina,https://en.wikipedia.org/wiki/The_Marine,https://www.imdb.com/title/tt0419946/,tt0419946
The Notebook,South Carolina,https://en.wikipedia.org/wiki/The_Notebook,https://www.imdb.com/title/tt0332280/,tt0332280
The Patriot,South Carolina,https://en.wikipedia.org/wiki/The_Patriot_(2000_film),https://www.imdb.com/title/tt0187393/,tt0187393
The Pistol: The Birth of a Legend,South Carolina,https://en.wikipedia.org/wiki/The_Pistol:_The_Birth_of_a_Legend,https://www.imdb.com/title/tt0102674/,tt0102674
Radio,South Carolina,https://en.wikipedia.org/wiki/Radio_(2003_film),https://www.imdb.com/title/tt0316465/,tt0316465
The Secret Life of Bees,South Carolina,https://en.wikipedia.org/wiki/The_Secret_Life_of_Bees_(film),https://www.imdb.com/title/tt0416212/,tt0416212
Shag,South Carolina,https://en.wikipedia.org/wiki/Shag_(film),https://www.imdb.com/title/tt0098300/,tt0098300
The Sisterhood of the Traveling Pants,South Carolina,https://en.wikipedia.org/wiki/The_Sisterhood_of_the_Traveling_Pants_(film),https://www.imdb.com/title/tt0403508/,tt0403508
Slither,South Carolina,https://en.wikipedia.org/wiki/Slither_(2006_film),https://www.imdb.com/title/tt0439815/,tt0439815
Sophie and the Rising Sun,South Carolina,https://en.wikipedia.org/wiki/Sophie_and_the_Rising_Sun_(film),https://www.imdb.com/title/tt4532818/,tt4532818
Staying Together,South Carolina,https://en.wikipedia.org/wiki/Staying_Together_(film),https://www.imdb.com/title/tt0098383/,tt0098383
Angel Camouflaged,South Carolina,https://en.wikipedia.org/wiki/Angel_Camouflaged,https://www.imdb.com/title/tt1537302/,tt1537302
Dear John,South Carolina,https://en.wikipedia.org/wiki/Dear_John_(2010_film),https://www.imdb.com/title/tt0989757/,tt0989757
Double Crossbones,South Carolina,https://en.wikipedia.org/wiki/Double_Crossbones,https://www.imdb.com/title/tt0042411/,tt0042411
