title,state,wiki_link,imdb_link,imdb_id,year,genres,rating,votes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Musical,Music,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
Eat Me!,New York,https://en.wikipedia.org/wiki/Eat_Me!_(2009_film),https://www.imdb.com/title/tt1412541/,tt1412541,2010,"Comedy,Horror",5.7,86,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
En el séptimo día,New York,https://en.wikipedia.org/wiki/En_el_s%C3%A9ptimo_d%C3%ADa,https://www.imdb.com/title/tt6144092/,tt6144092,2017,Drama,6.9,225,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
First Match,New York,https://en.wikipedia.org/wiki/First_Match,https://www.imdb.com/title/tt6061074/,tt6061074,2018,"Drama,Sport",6.3,1917,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Focus,New York,https://en.wikipedia.org/wiki/Focus_(2001_film),https://www.imdb.com/title/tt0246628/,tt0246628,2001,"Drama,Romance",6.7,2906,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The French Connection,New York,https://en.wikipedia.org/wiki/The_French_Connection_(film),https://www.imdb.com/title/tt0067116/,tt0067116,1971,"Action,Crime,Drama",7.7,108195,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Girlfight,New York,https://en.wikipedia.org/wiki/Girlfight,https://www.imdb.com/title/tt0210075/,tt0210075,2000,"Drama,Sport",6.7,9286,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Give Us This Day,New York,https://en.wikipedia.org/wiki/Give_Us_This_Day_(1949_film),https://www.imdb.com/title/tt0041416/,tt0041416,1949,Drama,7.3,287,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Goodbye People,New York,https://en.wikipedia.org/wiki/The_Goodbye_People_(film),https://www.imdb.com/title/tt0091141/,tt0091141,1984,"Comedy,Drama",6.0,41,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Goodfellas,New York,https://en.wikipedia.org/wiki/Goodfellas,https://www.imdb.com/title/tt0099685/,tt0099685,1990,"Biography,Crime,Drama",8.7,999954,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Half Nelson,New York,https://en.wikipedia.org/wiki/Half_Nelson_(film),https://www.imdb.com/title/tt0468489/,tt0468489,2006,Drama,7.2,83579,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
He Got Game,New York,https://en.wikipedia.org/wiki/He_Got_Game,https://www.imdb.com/title/tt0124718/,tt0124718,1998,"Drama,Sport",6.9,43849,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Heading Home,New York,https://en.wikipedia.org/wiki/Heading_Home,https://www.imdb.com/title/tt7476784/,tt7476784,2018,"Comedy,Documentary,Drama",7.9,88,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hearts Beat Loud,New York,https://en.wikipedia.org/wiki/Hearts_Beat_Loud,https://www.imdb.com/title/tt7158430/,tt7158430,2018,"Comedy,Drama,Music",6.9,9540,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Heaven Help Us,New York,https://en.wikipedia.org/wiki/Heaven_Help_Us,https://www.imdb.com/title/tt0089264/,tt0089264,1985,"Comedy,Drama,Romance",7.0,3928,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Hey Good Lookin',New York,https://en.wikipedia.org/wiki/Hey_Good_Lookin%27_(film),https://www.imdb.com/title/tt0084070/,tt0084070,1982,"Animation,Comedy,Drama",6.3,822,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Highball,New York,https://en.wikipedia.org/wiki/Highball_(film),https://www.imdb.com/title/tt0119291/,tt0119291,1997,"Comedy,Drama",6.0,669,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Hot Rock,New York,https://en.wikipedia.org/wiki/The_Hot_Rock_(film),https://www.imdb.com/title/tt0068718/,tt0068718,1972,"Action,Comedy,Crime",6.8,4908,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
I Was a Teenage Zombie,New York,https://en.wikipedia.org/wiki/I_Was_a_Teenage_Zombie,https://www.imdb.com/title/tt0093238/,tt0093238,1987,"Comedy,Horror",4.5,709,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Inevitable Defeat of Mister & Pete,New York,https://en.wikipedia.org/wiki/The_Inevitable_Defeat_of_Mister_%26_Pete,https://www.imdb.com/title/tt2113075/,tt2113075,2013,Drama,7.5,5162,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
It Happened in Brooklyn,New York,https://en.wikipedia.org/wiki/It_Happened_in_Brooklyn,https://www.imdb.com/title/tt0039501/,tt0039501,1947,"Comedy,Musical,Romance",6.5,738,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
It Happened in Flatbush,New York,https://en.wikipedia.org/wiki/It_Happened_in_Flatbush,https://www.imdb.com/title/tt0034905/,tt0034905,1942,"Comedy,Romance,Sport",6.1,247,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
It's Kind of a Funny Story,New York,https://en.wikipedia.org/wiki/It%27s_Kind_of_a_Funny_Story_(film),https://www.imdb.com/title/tt0804497/,tt0804497,2010,"Comedy,Drama,Romance",7.1,133269,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Joe's Bed-Stuy Barbershop: We Cut Heads,New York,https://en.wikipedia.org/wiki/Joe%27s_Bed-Stuy_Barbershop:_We_Cut_Heads,https://www.imdb.com/title/tt0085758/,tt0085758,1983,"Comedy,Crime,Drama",4.4,270,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jump In!,New York,https://en.wikipedia.org/wiki/Jump_In!,https://www.imdb.com/title/tt0805559/,tt0805559,2007,"Comedy,Drama,Family",5.3,6797,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jungle Fever,New York,https://en.wikipedia.org/wiki/Jungle_Fever,https://www.imdb.com/title/tt0102175/,tt0102175,1991,"Drama,Romance",6.5,16808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Just Another Girl on the I.R.T.,New York,https://en.wikipedia.org/wiki/Just_Another_Girl_on_the_I.R.T.,https://www.imdb.com/title/tt0104575/,tt0104575,1992,Drama,6.4,892,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kazaam,New York,https://en.wikipedia.org/wiki/Kazaam,https://www.imdb.com/title/tt0116756/,tt0116756,1996,"Comedy,Family,Fantasy",3.0,22884,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Kitchen,New York,https://en.wikipedia.org/wiki/The_Kitchen_(2019_film),https://www.imdb.com/title/tt5822564/,tt5822564,2019,"Action,Crime,Drama",5.5,14789,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Landlord,New York,https://en.wikipedia.org/wiki/The_Landlord,https://www.imdb.com/title/tt0065963/,tt0065963,1970,"Comedy,Drama,Romance",7.0,2202,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Last Angry Man,New York,https://en.wikipedia.org/wiki/The_Last_Angry_Man,https://www.imdb.com/title/tt0052990/,tt0052990,1959,Drama,7.0,723,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Last Days of Coney Island,New York,https://en.wikipedia.org/wiki/Last_Days_of_Coney_Island,https://www.imdb.com/title/tt3113960/,tt3113960,2015,"Adventure,Animation,Drama",6.2,167,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Last Exit to Brooklyn,New York,https://en.wikipedia.org/wiki/Last_Exit_to_Brooklyn_(film),https://www.imdb.com/title/tt0097714/,tt0097714,1989,Drama,6.8,5730,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Legacy,New York,https://en.wikipedia.org/wiki/Legacy_(2010_film),https://www.imdb.com/title/tt1436034/,tt1436034,2010,Thriller,5.2,1278,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"Like Sunday, Like Rain",New York,"https://en.wikipedia.org/wiki/Like_Sunday,_Like_Rain",https://www.imdb.com/title/tt3104818/,tt3104818,2014,"Drama,Music",6.9,4276,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Little Fugitive,New York,https://en.wikipedia.org/wiki/Little_Fugitive_(1953_film),https://www.imdb.com/title/tt0046004/,tt0046004,1953,"Drama,Family",7.5,2457,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Little Men,New York,https://en.wikipedia.org/wiki/Little_Men_(2016_film),https://www.imdb.com/title/tt4919484/,tt4919484,2016,Drama,6.7,6795,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Little Odessa,New York,https://en.wikipedia.org/wiki/Little_Odessa_(film),https://www.imdb.com/title/tt0110365/,tt0110365,1994,"Crime,Drama",6.7,7327,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Long Shot,New York,https://en.wikipedia.org/wiki/Long_Shot_(2019_film),https://www.imdb.com/title/tt2139881/,tt2139881,2019,"Comedy,Romance",6.8,90181,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Lords of Flatbush,New York,https://en.wikipedia.org/wiki/The_Lords_of_Flatbush,https://www.imdb.com/title/tt0071772/,tt0071772,1974,"Comedy,Drama,Romance",5.7,3552,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Mad Hot Ballroom,New York,https://en.wikipedia.org/wiki/Mad_Hot_Ballroom,https://www.imdb.com/title/tt0438205/,tt0438205,2005,"Documentary,Family,Music",7.3,3354,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Man Who Wagged His Tail,New York,https://en.wikipedia.org/wiki/The_Man_Who_Wagged_His_Tail,https://www.imdb.com/title/tt0051237/,tt0051237,1957,"Comedy,Fantasy",7.0,185,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Menashe,New York,https://en.wikipedia.org/wiki/Menashe_(film),https://www.imdb.com/title/tt6333086/,tt6333086,2017,Drama,6.5,1936,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Miss Sharon Jones!,New York,https://en.wikipedia.org/wiki/Miss_Sharon_Jones!,https://www.imdb.com/title/tt4935480/,tt4935480,2015,"Documentary,Music",7.3,541,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Mo' Better Blues,New York,https://en.wikipedia.org/wiki/Mo%27_Better_Blues,https://www.imdb.com/title/tt0100168/,tt0100168,1990,"Drama,Music,Romance",6.6,11030,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Monogamy,New York,https://en.wikipedia.org/wiki/Monogamy_(film),https://www.imdb.com/title/tt1502714/,tt1502714,2010,"Drama,Romance",5.0,735,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Moonstruck,New York,https://en.wikipedia.org/wiki/Moonstruck,https://www.imdb.com/title/tt0093565/,tt0093565,1987,"Comedy,Drama,Romance",7.1,48838,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Mother of George,New York,https://en.wikipedia.org/wiki/Mother_of_George,https://www.imdb.com/title/tt2094890/,tt2094890,2013,Drama,6.4,1042,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Motherless Brooklyn,New York,https://en.wikipedia.org/wiki/Motherless_Brooklyn_(film),https://www.imdb.com/title/tt0385887/,tt0385887,2019,"Crime,Drama,Mystery",6.8,37133,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Murder Party,New York,https://en.wikipedia.org/wiki/Murder_Party,https://www.imdb.com/title/tt0878695/,tt0878695,2007,"Comedy,Crime,Drama",5.8,10589,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Murder, Inc.",New York,"https://en.wikipedia.org/wiki/Murder,_Inc._(1960_film)",https://www.imdb.com/title/tt0054102/,tt0054102,1960,"Biography,Crime,Drama",6.6,1247,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mutual Appreciation,New York,https://en.wikipedia.org/wiki/Mutual_Appreciation,https://www.imdb.com/title/tt0446747/,tt0446747,2005,Comedy,6.7,1804,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nicky Deuce,New York,https://en.wikipedia.org/wiki/Nicky_Deuce,https://www.imdb.com/title/tt2312862/,tt2312862,2013,"Comedy,Crime,Family",5.7,411,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Night Before,New York,https://en.wikipedia.org/wiki/The_Night_Before_(2015_film),https://www.imdb.com/title/tt3530002/,tt3530002,2015,"Comedy,Fantasy",6.4,63669,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Notorious,New York,https://en.wikipedia.org/wiki/Notorious_(2009_film),https://www.imdb.com/title/tt0472198/,tt0472198,2009,"Biography,Crime,Drama",6.7,40485,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nunzio,New York,https://en.wikipedia.org/wiki/Nunzio_(film),https://www.imdb.com/title/tt0078011/,tt0078011,1978,Drama,6.9,141,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Obvious Child,New York,https://en.wikipedia.org/wiki/Obvious_Child,https://www.imdb.com/title/tt2910274/,tt2910274,2014,"Comedy,Drama,Romance",6.8,23504,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Ode to Joy,New York,https://en.wikipedia.org/wiki/Ode_to_Joy_(film),https://www.imdb.com/title/tt3009772/,tt3009772,2019,Comedy,6.4,3229,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Once Upon a Time in America,New York,https://en.wikipedia.org/wiki/Once_Upon_a_Time_in_America,https://www.imdb.com/title/tt0087843/,tt0087843,1984,"Crime,Drama",8.4,305074,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
One of Us,New York,https://en.wikipedia.org/wiki/One_of_Us_(2017_film),https://www.imdb.com/title/tt7214842/,tt7214842,2017,Documentary,7.1,5576,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Our Song,New York,https://en.wikipedia.org/wiki/Our_Song_(film),https://www.imdb.com/title/tt0234407/,tt0234407,2000,Drama,6.8,760,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Out for Justice,New York,https://en.wikipedia.org/wiki/Out_for_Justice,https://www.imdb.com/title/tt0102614/,tt0102614,1991,"Action,Crime,Drama",6.1,21156,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Over the Brooklyn Bridge,New York,https://en.wikipedia.org/wiki/Over_the_Brooklyn_Bridge,https://www.imdb.com/title/tt0087864/,tt0087864,1984,Comedy,5.7,1407,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pariah,New York,https://en.wikipedia.org/wiki/Pariah_(2011_film),https://www.imdb.com/title/tt1233334/,tt1233334,2011,Drama,7.2,5997,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Permission,New York,https://en.wikipedia.org/wiki/Permission_(film),https://www.imdb.com/title/tt5390066/,tt5390066,2017,"Comedy,Drama,Romance",5.3,3774,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Pixels,New York,https://en.wikipedia.org/wiki/Pixels_(2015_film),https://www.imdb.com/title/tt2120120/,tt2120120,2015,"Action,Comedy,Fantasy",5.5,129925,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Quiet City,New York,https://en.wikipedia.org/wiki/Quiet_City_(film),https://www.imdb.com/title/tt0914382/,tt0914382,2007,Drama,6.4,1385,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Radio Days,New York,https://en.wikipedia.org/wiki/Radio_Days,https://www.imdb.com/title/tt0093818/,tt0093818,1987,Comedy,7.5,31108,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red Hook Summer,New York,https://en.wikipedia.org/wiki/Red_Hook_Summer,https://www.imdb.com/title/tt1989593/,tt1989593,2012,Drama,5.0,1658,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Requiem for a Dream,New York,https://en.wikipedia.org/wiki/Requiem_for_a_Dream,https://www.imdb.com/title/tt0180093/,tt0180093,2000,Drama,8.3,753977,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Saturday Night Fever,New York,https://en.wikipedia.org/wiki/Saturday_Night_Fever,https://www.imdb.com/title/tt0076666/,tt0076666,1977,"Drama,Music",6.8,70384,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Save Yourselves!,New York,https://en.wikipedia.org/wiki/Save_Yourselves!,https://www.imdb.com/title/tt7873348/,tt7873348,2020,"Comedy,Sci-Fi",5.4,1505,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
See You Yesterday,New York,https://en.wikipedia.org/wiki/See_You_Yesterday,https://www.imdb.com/title/tt8743064/,tt8743064,2019,"Action,Adventure,Crime",5.1,8763,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Sentinel,New York,https://en.wikipedia.org/wiki/The_Sentinel_(1977_film),https://www.imdb.com/title/tt0076683/,tt0076683,1977,Horror,6.4,8977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
She's Gotta Have It,New York,https://en.wikipedia.org/wiki/She%27s_Gotta_Have_It,https://www.imdb.com/title/tt0091939/,tt0091939,1986,"Comedy,Romance",6.7,11444,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Shortbus,New York,https://en.wikipedia.org/wiki/Shortbus,https://www.imdb.com/title/tt0367027/,tt0367027,2006,"Comedy,Drama",6.4,31793,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shutter,New York,https://en.wikipedia.org/wiki/Shutter_(2008_film),https://www.imdb.com/title/tt0482599/,tt0482599,2008,"Horror,Mystery,Thriller",5.2,32104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
Smoke,New York,https://en.wikipedia.org/wiki/Smoke_(film),https://www.imdb.com/title/tt0114478/,tt0114478,1995,"Comedy,Drama",7.4,32750,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sophie's Choice,New York,https://en.wikipedia.org/wiki/Sophie%27s_Choice_(film),https://www.imdb.com/title/tt0084707/,tt0084707,1982,"Drama,Romance",7.6,41200,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Speedy,New York,https://en.wikipedia.org/wiki/Speedy_(film),https://www.imdb.com/title/tt0019412/,tt0019412,1928,"Action,Comedy,Family",7.7,3205,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spider-Man: Into the Spider-Verse,New York,https://en.wikipedia.org/wiki/Spider-Man:_Into_the_Spider-Verse,https://www.imdb.com/title/tt4633694/,tt4633694,2018,"Action,Adventure,Animation",8.4,345270,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spike of Bensonhurst,New York,https://en.wikipedia.org/wiki/Spike_of_Bensonhurst,https://www.imdb.com/title/tt0096156/,tt0096156,1988,"Comedy,Drama",6.1,383,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Squid and the Whale,New York,https://en.wikipedia.org/wiki/The_Squid_and_the_Whale,https://www.imdb.com/title/tt0367089/,tt0367089,2005,"Comedy,Drama",7.3,77348,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
St. Vincent,New York,https://en.wikipedia.org/wiki/St._Vincent_(film),https://www.imdb.com/title/tt2170593/,tt2170593,2014,"Comedy,Drama",7.2,94783,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Straight Out of Brooklyn,New York,https://en.wikipedia.org/wiki/Straight_Out_of_Brooklyn,https://www.imdb.com/title/tt0102989/,tt0102989,1991,"Crime,Drama",5.8,565,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Streets Is Watching,New York,https://en.wikipedia.org/wiki/Streets_Is_Watching_(film),https://www.imdb.com/title/tt0306100/,tt0306100,1998,Musical,6.2,176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
The Substitute 2: School's Out,New York,https://en.wikipedia.org/wiki/The_Substitute_2:_School%27s_Out,https://www.imdb.com/title/tt0120847/,tt0120847,1998,"Action,Crime,Thriller",5.2,2607,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sunday Punch,New York,https://en.wikipedia.org/wiki/Sunday_Punch_(film),https://www.imdb.com/title/tt0035393/,tt0035393,1942,"Comedy,Drama,Romance",5.8,182,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sunset Park,New York,https://en.wikipedia.org/wiki/Sunset_Park_(film),https://www.imdb.com/title/tt0117784/,tt0117784,1996,"Drama,Sport",6.0,1525,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Super Cops,New York,https://en.wikipedia.org/wiki/The_Super_Cops,https://www.imdb.com/title/tt0072228/,tt0072228,1974,"Action,Comedy,Crime",6.6,789,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Then She Found Me,New York,https://en.wikipedia.org/wiki/Then_She_Found_Me,https://www.imdb.com/title/tt0455805/,tt0455805,2007,"Comedy,Drama,Romance",6.0,9545,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
A Tree Grows in Brooklyn,New York,https://en.wikipedia.org/wiki/A_Tree_Grows_in_Brooklyn_(1945_film),https://www.imdb.com/title/tt0038190/,tt0038190,1945,"Drama,Romance",8.0,6995,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Turn It Up,New York,https://en.wikipedia.org/wiki/Turn_It_Up_(film),https://www.imdb.com/title/tt0216772/,tt0216772,2000,"Action,Crime,Drama",4.2,1141,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Two Lovers,New York,https://en.wikipedia.org/wiki/Two_Lovers_(2008_film),https://www.imdb.com/title/tt1103275/,tt1103275,2008,"Drama,Romance",7.0,37375,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Unspeakable Act,New York,https://en.wikipedia.org/wiki/The_Unspeakable_Act,https://www.imdb.com/title/tt2023765/,tt2023765,2012,Drama,5.7,507,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vampire in Brooklyn,New York,https://en.wikipedia.org/wiki/Vampire_in_Brooklyn,https://www.imdb.com/title/tt0114825/,tt0114825,1995,"Comedy,Fantasy,Horror",4.6,21378,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
A View from the Bridge,New York,https://en.wikipedia.org/wiki/A_View_from_the_Bridge_(film),https://www.imdb.com/title/tt0056668/,tt0056668,1962,Drama,6.8,403,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Warriors,New York,https://en.wikipedia.org/wiki/The_Warriors_(film),https://www.imdb.com/title/tt0080120/,tt0080120,1979,"Action,Crime,Thriller",7.6,92432,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
We Own the Night,New York,https://en.wikipedia.org/wiki/We_Own_the_Night_(film),https://www.imdb.com/title/tt0498399/,tt0498399,2007,"Crime,Drama,Thriller",6.8,84083,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
